,companyName,Ranking Actual,craftWebsite,imgUrl,color_rgb,numberOfColor
103,Henry Schein,304,https://craft.co/henry-schein,https://uploads1.craft.co/uploads/company/logo/1197xx/119759/normal_a5f57c1d9a8ba715.jpg,"[((254, 254, 254), 8633), ((0, 114, 185), 2828), ((235, 42, 45), 2689), ((252, 143, 148), 223), ((145, 187, 212), 22), ((144, 43, 47), 3), ((19, 69, 94), 2)]",7
104,Republic Services,305,https://craft.co/republic-services,https://uploads3.craft.co/uploads/company/logo/2116xx/211686/normal_52a5037554d54cec.png,"[((255, 255, 255), 5280), ((208, 32, 74), 521), ((0, 40, 86), 339), ((121, 138, 157), 149), ((226, 158, 175), 111)]",5
105,Liberty Media,306,https://craft.co/liberty-media,https://uploads1.craft.co/uploads/company/logo/20xx/2083/normal_LibertyLogo.jpg,"[((255, 255, 255), 4167), ((0, 0, 0), 1460), ((137, 137, 137), 773)]",3
106,Peter Kiewit Sons',307,https://craft.co/kiewit,https://uploads5.craft.co/uploads/company/logo/1456xx/145636/normal_fd1c4d38005fe201.jpg,"[((255, 255, 255), 3196), ((0, 0, 0), 227), ((150, 150, 150), 69), ((63, 59, 11), 64), ((141, 114, 23), 31), ((197, 180, 12), 13)]",6
107,Interpublic Group,308,https://craft.co/interpublic-group,https://uploads1.craft.co/uploads/company/logo/110xx/11098/normal_de6bc99084a20b2f.jpg,"[((255, 255, 255), 12130), ((131, 186, 216), 1243), ((8, 90, 164), 942), ((5, 31, 68), 84), ((0, 23, 129), 1)]",5
108,PulteGroup,309,https://craft.co/pultegroup,https://uploads3.craft.co/uploads/company/logo/113xx/11363/normal_0a34edbb2cb98770.jpg,"[((1, 54, 104), 13503), ((249, 255, 255), 746), ((150, 163, 180), 142), ((19, 19, 21), 9)]",4
109,AES,310,https://craft.co/the-aes-corporation,https://uploads2.craft.co/uploads/company/logo/113xx/11399/normal_afb688f217611403.jpg,"[((255, 255, 255), 12134), ((153, 112, 244), 1003), ((46, 198, 160), 384), ((100, 157, 236), 377), ((51, 191, 214), 261), ((43, 172, 56), 197), ((54, 77, 255), 40), ((60, 70, 155), 3), ((221, 202, 255), 1)]",9
110,Fiserv,311,https://craft.co/fiserv,https://uploads4.craft.co/uploads/company/logo/362xx/36223/normal_be02c32f18ad76bf.png,"[((255, 255, 255), 3132), ((242, 99, 22), 363), ((248, 168, 125), 105)]",3
111,BorgWarner,312,https://craft.co/borgwarner,https://uploads5.craft.co/uploads/company/logo/106xx/10691/normal_ea5ae0266144427c.png,"[((255, 255, 255), 10122), ((30, 48, 130), 4108), ((103, 111, 168), 169)]",3
112,Oneok,313,https://craft.co/oneok,https://uploads1.craft.co/uploads/company/logo/112xx/11248/normal_b2d68c63d385bdd5.jpg,"[((255, 255, 255), 5115), ((0, 141, 197), 1240), ((130, 156, 155), 44), ((128, 232, 255), 1)]",4
113,O'Reilly Automotive,314,https://craft.co/o'reilly-automotive,,0,0
114,Assurant,315,https://craft.co/assurant,https://uploads1.craft.co/uploads/company/logo/688xx/68889/normal_e5ccdfd809027db6.png,"[((255, 255, 255), 1159), ((64, 185, 60), 789), ((248, 156, 14), 772), ((21, 117, 197), 767), ((251, 204, 131), 38), ((149, 192, 229), 38), ((147, 215, 145), 24), ((156, 149, 110), 5), ((45, 149, 151), 5), ((170, 173, 46), 3)]",10
115,Newell Brands,316,https://craft.co/newell-brands,https://uploads2.craft.co/uploads/company/logo/18xx/1836/normal_50dd275626398606.jpg,"[((41, 142, 194), 3449), ((206, 255, 255), 149), ((174, 157, 176), 2)]",3
116,Public Service Enterprise Group,317,https://craft.co/public-service-enterprise-group,https://uploads5.craft.co/uploads/company/logo/1213xx/121302/normal_659549d88bba9bba.jpg,"[((255, 255, 255), 7979), ((241, 116, 32), 5053), ((203, 141, 102), 1359), ((255, 228, 155), 9)]",4
117,News Corp.,318,https://craft.co/news-corp,https://uploads5.craft.co/uploads/company/logo/20xx/2099/normal_63e79591caff381b.png,"[((35, 31, 32), 13913), ((255, 255, 255), 383), ((116, 115, 115), 103)]",3
118,Calpine,319,https://craft.co/calpine-corporation,https://uploads4.craft.co/uploads/company/logo/109xx/10910/normal_f0d4af76bf1ed68b.png,"[((255, 255, 255), 11014), ((0, 99, 155), 3197), ((122, 174, 203), 188)]",3
119,Auto-Owners Insurance,320,https://craft.co/auto-owners-insurance,https://uploads1.craft.co/uploads/company/logo/2564xx/256436/normal_96a966a2c4651183.jpg,"[((1, 65, 109), 11496), ((251, 255, 255), 2182), ((45, 147, 195), 720), ((89, 112, 104), 2)]",4
120,Mohawk Industries,321,https://craft.co/mohawk-industries,https://uploads1.craft.co/uploads/company/logo/114xx/11437/normal_cdb7fbc4dfd1eff6.jpg,"[((255, 255, 255), 13550), ((0, 0, 0), 422), ((85, 85, 85), 252), ((186, 30, 52), 131), ((230, 148, 162), 42), ((78, 20, 32), 2), ((158, 168, 160), 1)]",7
121,PVH,322,https://craft.co/pvh,https://uploads5.craft.co/uploads/company/logo/113xx/11364/normal_e84d8144b93b9c1e.jpg,"[((0, 0, 0), 13387), ((255, 255, 255), 905), ((104, 104, 104), 108)]",3
122,Campbell Soup,323,https://craft.co/campbell-soup-company,https://uploads5.craft.co/uploads/company/logo/1213xx/121359/normal_e3c971a8c4b39a50.png,"[((192, 21, 27), 4985), ((255, 255, 255), 1676), ((223, 137, 140), 274)]",3
123,NRG Energy,324,https://craft.co/nrg-energy,https://uploads4.craft.co/uploads/company/logo/308xx/30872/normal_64ae4255168a59c4.png,"[((255, 255, 255), 5694), ((0, 0, 0), 450), ((103, 104, 106), 106), ((236, 0, 133), 40), ((250, 231, 124), 28), ((253, 208, 0), 27), ((102, 196, 232), 24), ((98, 100, 168), 10), ((43, 138, 45), 8), ((150, 196, 152), 6), ((238, 132, 194), 5), ((26, 27, 133), 2)]",12
124,Fifth Third Bancorp,325,https://craft.co/fifth-third-bancorp,https://uploads1.craft.co/uploads/company/logo/1850xx/185065/normal_ae043b7a37f35eb5.jpg,"[((255, 255, 255), 2448), ((29, 63, 150), 747), ((119, 166, 85), 291), ((139, 155, 204), 114)]",4
125,Hertz Global Holdings,326,https://craft.co/hertz-globall,,0,0
126,Altice USA,327,https://craft.co/altice-usa,https://uploads2.craft.co/uploads/company/logo/2578xx/257819/normal_5b4d8f2eb4ff49a3.jpg,"[((0, 0, 0), 12827), ((255, 255, 255), 1011), ((89, 89, 89), 562)]",3
127,Newmont,328,https://craft.co/newmont-mining-corporation,https://uploads5.craft.co/uploads/company/logo/114xx/11449/normal_8f3f57543d4ccd9e.jpeg,"[((255, 255, 255), 8799), ((12, 44, 131), 3894), ((253, 175, 23), 1265), ((129, 135, 167), 310), ((245, 208, 130), 126), ((38, 57, 97), 5), ((0, 1, 9), 1)]",7
128,Cheniere Energy,329,https://craft.co/cheniere-energy,https://uploads2.craft.co/uploads/company/logo/2492xx/249299/normal_6279f341dba80e83.jpg,"[((255, 255, 255), 5586), ((128, 125, 120), 350), ((29, 26, 17), 199), ((9, 108, 176), 143), ((140, 187, 217), 122)]",5
129,Advance Auto Parts,330,https://craft.co/advance-auto-parts,https://uploads3.craft.co/uploads/company/logo/767xx/76743/normal_ad3d596a23dbdf29.png,"[((204, 0, 51), 1942), ((255, 255, 255), 1188), ((0, 0, 0), 229), ((255, 206, 0), 87), ((238, 170, 187), 79), ((139, 139, 139), 37), ((232, 113, 23), 20), ((112, 0, 23), 12), ((223, 93, 125), 6)]",9
130,Lam Research,331,https://craft.co/lam-research,https://uploads5.craft.co/uploads/company/logo/840xx/84099/normal_0a32bb658033b7b7.png,"[((255, 255, 255), 13228), ((0, 95, 156), 1031), ((132, 178, 207), 122), ((0, 0, 97), 19)]",4
131,Owens & Minor,332,https://craft.co/owens-minor,https://uploads2.craft.co/uploads/company/logo/629xx/62913/normal_2f9e627e2ce0e943.jpeg,"[((255, 255, 255), 12968), ((139, 34, 51), 1004), ((147, 147, 147), 397), ((89, 62, 69), 30), ((208, 122, 135), 1)]",5
132,Equitable Holdings,333,https://craft.co/equitable-holdings,https://uploads3.craft.co/uploads/company/logo/1137xx/113703/normal_4edbae40eec07436.png,"[((0, 38, 119), 13449), ((255, 255, 255), 496), ((144, 160, 195), 454)]",3
133,Conagra Brands,334,https://craft.co/conagra,https://uploads3.craft.co/uploads/company/logo/20xx/2025/normal_4dc08428808cc40e.jpg,"[((35, 31, 32), 3206), ((255, 254, 255), 109), ((157, 153, 154), 97), ((77, 94, 60), 83), ((140, 89, 62), 33), ((58, 103, 136), 24), ((133, 184, 47), 23), ((174, 50, 16), 18), ((114, 170, 107), 4), ((149, 37, 61), 3)]",10
134,Markel,335,https://craft.co/markel-corporation,https://uploads2.craft.co/uploads/company/logo/2075xx/207585/normal_4a7ab9f6c1592468.png,"[((255, 255, 255), 2605), ((198, 177, 122), 995)]",2
135,Jones Financial (Edward Jones),336,https://craft.co/edward-jones,,0,0
136,Hormel Foods,337,https://craft.co/hormel-foods-corporation,https://uploads4.craft.co/uploads/company/logo/107xx/10752/normal_3401193deee3fa84.png,"[((255, 255, 255), 3073), ((143, 213, 173), 180), ((236, 35, 39), 169), ((244, 122, 120), 100), ((0, 155, 57), 78)]",5
137,Hilton Worldwide Holdings,338,https://craft.co/hilton-worldwide,https://uploads2.craft.co/uploads/company/logo/19xx/1939/normal_2fe8efd36e9a7e10.jpg,"[((254, 254, 254), 13226), ((54, 54, 54), 1137), ((162, 162, 162), 37)]",3
138,Univar Solutions,339,https://craft.co/univar-solutions,https://uploads1.craft.co/uploads/company/logo/732xx/73281/normal_29b1ad3cc06cf998.png,"[((83, 87, 90), 13404), ((255, 255, 255), 474), ((255, 133, 0), 438), ((255, 201, 102), 62), ((137, 104, 62), 22)]",5
139,United Rentals,340,https://craft.co/united-rentals,https://uploads2.craft.co/uploads/company/logo/1669xx/166945/normal_qvG1AgS_.jpeg,"[((0, 85, 202), 5307), ((255, 251, 255), 746), ((135, 186, 249), 223), ((25, 75, 134), 93), ((69, 137, 156), 29), ((4, 72, 245), 1), ((11, 58, 64), 1)]",7
140,Pioneer Natural Resources,341,https://craft.co/pioneer-natural-resources-company,https://uploads2.craft.co/uploads/company/logo/114xx/11476/normal_a1c54d48d1b9e6be.png,"[((10, 57, 92), 13808), ((255, 255, 255), 442), ((95, 133, 155), 146), ((0, 0, 0), 3)]",4
141,Delek US Holdings,342,https://craft.co/delek-us-holdings,https://uploads4.craft.co/uploads/company/logo/1929xx/192957/normal_f9914213d133101e.jpg,"[((224, 1, 46), 3354), ((255, 255, 255), 2184), ((230, 122, 96), 792), ((199, 161, 150), 67), ((233, 91, 131), 3)]",5
142,Eastman Chemical,343,https://craft.co/eastman-chemical,https://uploads3.craft.co/uploads/company/logo/1152xx/115246/normal_a87d09f86a1d759d.jpg,"[((255, 255, 255), 5882), ((252, 0, 0), 301), ((209, 42, 49), 109), ((255, 185, 187), 104), ((134, 73, 70), 4)]",5
143,EMCOR Group,344,https://craft.co/emcor-group,https://uploads2.craft.co/uploads/company/logo/1216xx/121643/normal_b1065653acede24d.jpeg,"[((0, 154, 166), 13325), ((245, 255, 255), 969), ((0, 11, 14), 85), ((158, 153, 159), 19), ((119, 248, 254), 2)]",5
144,Avis Budget Group,345,https://craft.co/avis-budget-group,https://uploads4.craft.co/uploads/company/logo/19xx/1931/normal_t5CrGQ7a.jpg,"[((255, 255, 255), 6224), ((197, 142, 148), 95), ((59, 67, 78), 70), ((161, 62, 83), 9), ((145, 172, 183), 2)]",5
145,J.B. Hunt Transport Services,346,https://craft.co/jb-hunt-transport,https://uploads3.craft.co/uploads/company/logo/1284xx/128498/normal_JBH.jpg,"[((255, 255, 255), 5001), ((205, 187, 0), 742), ((0, 0, 0), 250), ((132, 109, 0), 221), ((153, 153, 153), 171), ((60, 45, 0), 9), ((231, 220, 141), 6)]",7
146,Xerox Holdings,347,https://craft.co/xerox,https://uploads3.craft.co/uploads/company/logo/198xx/19834/normal_1e98615b8fc09cd0.jpg,"[((216, 34, 49), 13104), ((255, 252, 253), 972), ((173, 102, 110), 324)]",3
147,Wayfair,348,https://craft.co/wayfair,,0,0
148,KKR,349,https://craft.co/kkr,,0,0
149,AGCO,350,https://craft.co/agco,https://uploads3.craft.co/uploads/company/logo/1142xx/114223/normal_683bebf5a5cbd1e4.png,"[((255, 255, 255), 2826), ((239, 41, 33), 505), ((249, 175, 172), 106), ((3, 0, 0), 103), ((117, 115, 115), 55), ((244, 111, 106), 5)]",6
150,Alleghany,351,https://craft.co/alleghany-corporation,https://uploads3.craft.co/uploads/company/logo/1276xx/127616/normal_6bf985f2fb8778d3.jpg,"[((255, 255, 255), 6140), ((26, 26, 26), 136), ((157, 157, 157), 124)]",3
151,Icahn Enterprises,352,https://craft.co/icahn-enterprises,https://uploads1.craft.co/uploads/company/logo/776xx/77648/normal_b4c871d495d5b26b.jpg,"[((254, 254, 254), 2714), ((48, 104, 155), 875), ((143, 175, 200), 11)]",3
152,Voya Financial,353,https://craft.co/voya-financial,https://uploads4.craft.co/uploads/company/logo/118xx/11893/normal_25b813edc5de7268.jpeg,"[((255, 255, 255), 13289), ((202, 120, 46), 980), ((226, 192, 147), 127), ((249, 93, 36), 4)]",4
153,Ryder System,354,https://craft.co/ryder-system,https://uploads1.craft.co/uploads/company/logo/111xx/11157/normal_C4kpfnTq.jpg,"[((255, 255, 255), 5864), ((195, 33, 56), 219), ((0, 0, 0), 129), ((122, 122, 122), 119), ((245, 151, 177), 63), ((153, 71, 83), 6)]",6
154,Air Products & Chemicals,355,https://craft.co/air-products,https://uploads1.craft.co/uploads/company/logo/106xx/10668/normal_9450b005d437c920.png,"[((255, 255, 255), 13538), ((56, 173, 108), 854), ((153, 210, 182), 7)]",3
155,Mosaic,356,https://craft.co/mosaic,https://uploads1.craft.co/uploads/company/logo/859xx/85954/normal_8fe56b65a7e9e16c.jpeg,"[((255, 255, 255), 2867), ((228, 35, 21), 476), ((239, 128, 120), 257)]",3
156,Huntington Ingalls Industries,357,https://craft.co/huntington-ingalls-industries,https://uploads3.craft.co/uploads/company/logo/2113xx/211368/normal_67a0a8ac5704aca4.jpg,"[((255, 255, 255), 10308), ((0, 75, 143), 2652), ((230, 181, 62), 1232), ((90, 112, 136), 84), ((240, 215, 158), 82), ((0, 12, 49), 40), ((180, 194, 239), 2)]",7
157,Berry Global Group,358,https://craft.co/berry-global,https://uploads5.craft.co/uploads/company/logo/1274xx/127471/normal_33ad8c1ecd417c74.jpg,"[((255, 255, 255), 13752), ((40, 58, 168), 442), ((149, 172, 216), 172), ((222, 239, 135), 17), ((239, 155, 131), 9), ((225, 84, 67), 6), ((200, 214, 17), 1), ((150, 155, 255), 1)]",8
158,Anixter International,359,https://craft.co/anixter-international,,0,0
159,Alaska Air Group,360,https://craft.co/alaska-air-group,https://uploads2.craft.co/uploads/company/logo/599xx/59900/normal_eb0f73d51e91ba49.jpg,"[((255, 255, 255), 5768), ((0, 58, 102), 508), ((127, 145, 159), 124)]",3
160,Yum China Holdings,361,https://craft.co/yum-china,https://uploads1.craft.co/uploads/company/logo/14057xx/1405777/normal_e2b9eb1c5a21bc12.png,"[((255, 255, 255), 12047), ((237, 28, 36), 2012), ((246, 130, 134), 341)]",3
161,Dick's Sporting Goods,362,https://craft.co/dicks-sporting-goods,https://uploads2.craft.co/uploads/company/logo/1278xx/127859/normal_bbe9fe034688d1b0.png,"[((255, 255, 255), 12134), ((48, 127, 104), 2163), ((200, 131, 50), 82), ((207, 179, 149), 12), ((125, 135, 155), 5), ((3, 9, 28), 2), ((97, 81, 61), 1)]",7
162,Caesars Entertainment,363,https://craft.co/caesars-entertainment,https://uploads1.craft.co/uploads/company/logo/19xx/1932/normal_45d294182470d80b.jpg,"[((255, 255, 255), 13001), ((0, 0, 0), 553), ((86, 86, 86), 453), ((237, 177, 177), 203), ((214, 104, 103), 182), ((211, 23, 21), 8)]",6
163,Genworth Financial,364,https://craft.co/genworth-financial,https://uploads5.craft.co/uploads/company/logo/105xx/10552/normal_9d9c305e7dd22131.jpeg,"[((255, 255, 255), 3442), ((75, 75, 75), 138), ((158, 158, 158), 20)]",3
164,Targa Resources,365,https://craft.co/targa-resources,https://uploads2.craft.co/uploads/company/logo/113xx/11389/normal_a10a6679f7d176fc.png,"[((255, 255, 255), 2332), ((34, 30, 31), 2284), ((0, 69, 128), 1283), ((131, 131, 131), 198), ((169, 83, 100), 186), ((241, 178, 190), 99), ((197, 28, 53), 18)]",7
165,Coty,366,https://craft.co/coty,https://uploads1.craft.co/uploads/company/logo/650xx/65034/normal_de3365ce75acfd80.jpeg,"[((1, 34, 87), 13331), ((251, 255, 255), 669), ((52, 60, 71), 311), ((152, 159, 177), 89)]",4
166,Dana,367,https://craft.co/dana,https://uploads2.craft.co/uploads/company/logo/1148xx/114848/normal_danalogo.jpg,"[((255, 255, 255), 5475), ((0, 0, 0), 481), ((3, 155, 205), 326), ((137, 137, 137), 118)]",4
167,Thrivent Financial for Lutherans,368,https://craft.co/thrivent,,0,0
168,Autoliv,369,https://craft.co/autoliv,https://uploads3.craft.co/uploads/company/logo/1159xx/115946/normal_3f52da02464f0354.png,"[((255, 255, 255), 12315), ((0, 84, 150), 1920), ((123, 167, 202), 157), ((0, 13, 107), 7)]",4
169,SpartanNash,370,https://craft.co/spartannash,https://uploads1.craft.co/uploads/company/logo/127xx/12790/normal_01bc269e001a67c1.jpg,"[((255, 255, 255), 3422), ((109, 152, 142), 152), ((250, 240, 169), 17), ((163, 214, 96), 9)]",4
170,Eversource Energy,371,https://craft.co/eversource-energy,https://uploads2.craft.co/uploads/company/logo/2493xx/249303/normal_25abb071ffb2671d.png,"[((255, 255, 255), 2609), ((0, 178, 66), 1643), ((1, 174, 240), 1048), ((1, 120, 74), 999), ((150, 222, 176), 101)]",5
171,Darden Restaurants,372,https://craft.co/darden-restaurants,https://uploads1.craft.co/uploads/company/logo/1266xx/126695/normal_Darden_swoosh.jpg,"[((255, 255, 255), 5597), ((0, 0, 0), 452), ((133, 0, 0), 224), ((164, 164, 164), 98), ((190, 116, 113), 20), ((83, 83, 83), 8), ((67, 8, 10), 1)]",7
172,Chesapeake Energy,373,https://craft.co/chesapeake-energy-corporation,https://uploads5.craft.co/uploads/company/logo/110xx/11025/normal_ff67a03e16cffb4f.jpg,"[((255, 255, 255), 13651), ((159, 159, 157), 349), ((57, 70, 78), 227), ((162, 188, 117), 171), ((70, 103, 58), 1), ((107, 124, 178), 1)]",6
173,National Oilwell Varco,374,https://craft.co/national-oilwell-varco,https://uploads2.craft.co/uploads/company/logo/1708xx/170807/normal_1a566c6db1693585.png,"[((238, 49, 36), 3187), ((255, 255, 255), 349), ((246, 156, 150), 64)]",3
174,Fidelity National Financial,375,https://craft.co/fidelity-national-financial,https://uploads4.craft.co/uploads/company/logo/1184xx/118427/normal_6f54ccf7d086f684.jpg,"[((255, 255, 255), 2756), ((99, 153, 187), 690), ((29, 65, 127), 154)]",3
175,Erie Insurance Group,376,https://craft.co/erie-insurance-group,https://uploads1.craft.co/uploads/company/logo/2564xx/256439/normal_7474e6fe8f19c210.jpg,"[((10, 121, 192), 11696), ((248, 255, 255), 2580), ((139, 166, 193), 117), ((4, 43, 58), 7)]",4
176,Oshkosh,377,https://craft.co/oshkosh-corporation,https://uploads5.craft.co/uploads/company/logo/2117xx/211741/normal_89a4aba98083fb0e.jpg,"[((0, 0, 0), 12915), ((255, 255, 255), 1212), ((149, 149, 149), 273)]",3
177,Casey's General Stores,378,https://craft.co/caseys-general-stores,https://uploads2.craft.co/uploads/company/logo/1528xx/152819/normal_be96b06a7772d7b7.jpeg,"[((255, 255, 255), 11557), ((254, 10, 0), 2067), ((222, 132, 131), 618), ((199, 47, 44), 155), ((67, 11, 12), 2), ((147, 146, 142), 1)]",6
178,WESCO International,379,https://craft.co/wesco,https://uploads1.craft.co/uploads/company/logo/118xx/11854/normal_03705624b76944ee.jpg,"[((2, 70, 133), 13553), ((252, 255, 255), 682), ((108, 125, 151), 158), ((0, 7, 32), 7)]",4
179,Tractor Supply,380,https://craft.co/tractor-supply-company,https://uploads4.craft.co/uploads/company/logo/131xx/13160/normal_279f89824eb02105.png,"[((255, 255, 255), 11976), ((0, 0, 0), 1495), ((210, 0, 0), 438), ((76, 76, 76), 346), ((227, 84, 84), 94), ((158, 158, 158), 42), ((255, 161, 161), 8)]",7
180,CommScope Holding,381,https://craft.co/commscope,https://uploads4.craft.co/uploads/company/logo/121xx/12118/normal_1ffe9a30e879cbe5.jpg,"[((22, 22, 22), 1862), ((255, 255, 255), 1660), ((118, 118, 118), 78)]",3
181,Huntsman,382,https://craft.co/huntsman-corporation,https://uploads2.craft.co/uploads/company/logo/1146xx/114680/normal_1c696edb35faf643.jpg,"[((1, 48, 102), 10040), ((254, 254, 254), 3988), ((84, 88, 97), 351), ((140, 170, 208), 13), ((0, 0, 5), 8)]",5
182,American Financial Group,383,https://craft.co/american-financial-group,https://uploads4.craft.co/uploads/company/logo/106xx/10671/normal_16b310de6bb0d6fd.jpeg,"[((209, 32, 48), 12968), ((232, 112, 124), 686), ((255, 249, 251), 641), ((198, 158, 158), 56), ((89, 54, 52), 49)]",5
183,Masco,384,https://craft.co/masco-corporation,https://uploads2.craft.co/uploads/company/logo/1142xx/114222/normal_1474d667be8bfeda.jpg,"[((1, 82, 138), 3400), ((223, 255, 255), 145), ((120, 173, 223), 55)]",3
184,Sanmina,385,https://craft.co/sanmina,https://uploads2.craft.co/uploads/company/logo/1250xx/125055/normal_9188704b552a4eed.jpg,"[((255, 255, 255), 10119), ((229, 0, 43), 3906), ((255, 183, 194), 193), ((184, 51, 70), 179), ((43, 0, 3), 3)]",5
185,Amphenol,386,https://craft.co/amphenol,https://uploads5.craft.co/uploads/company/logo/2492xx/249283/normal_0cce8f0f0e6090bc.png,"[((255, 255, 255), 13617), ((64, 131, 186), 718), ((0, 70, 152), 63), ((0, 6, 116), 1)]",4
186,Williams,387,https://craft.co/williams,https://uploads3.craft.co/uploads/company/logo/14985xx/1498529/normal_5f592b9e6d9edc8b.jpg,"[((36, 34, 35), 11801), ((255, 255, 255), 1231), ((248, 59, 29), 1098), ((150, 47, 38), 204), ((141, 141, 141), 65), ((244, 133, 126), 1)]",6
187,Westinghouse Air Brake,388,https://craft.co/westinghouse-air-brake,,0,0
188,Expeditors Intl. of Washington,389,https://craft.co/expeditors-international,https://uploads2.craft.co/uploads/company/logo/582xx/58245/normal_225c30d0bf82067c.png,"[((255, 255, 255), 2910), ((238, 59, 52), 657), ((244, 128, 123), 33)]",3
189,Andersons,390,https://craft.co/the-andersons,https://uploads5.craft.co/uploads/company/logo/1174xx/117440/normal_AAEAAQAAAAAAAAQQAAAAJGVkZGY2ODM0LTE4ZGItNDUxMS05MmFiLWI4M2MyMWQwZWVhZg.png,"[((1, 1, 1), 5537), ((255, 255, 255), 334), ((253, 184, 21), 226), ((136, 136, 136), 195), ((100, 74, 10), 108)]",5
190,Westlake Chemical,391,https://craft.co/westlake-chemical,https://uploads1.craft.co/uploads/company/logo/1556xx/155688/normal_59c3dcb67c752355.png,"[((255, 255, 254), 1361), ((68, 170, 212), 301), ((78, 81, 128), 102)]",3
191,Constellation Brands,392,https://craft.co/constellation-brands,https://uploads5.craft.co/uploads/company/logo/1374xx/137464/normal_fcaa11bb99b769f5.jpg,"[((254, 254, 254), 12400), ((2, 63, 126), 955), ((99, 99, 99), 557), ((0, 0, 0), 480), ((121, 155, 203), 8)]",5
192,Frontier Communications,393,https://craft.co/frontier-communications,https://uploads5.craft.co/uploads/company/logo/162xx/16249/normal_319c3948e67f8894.png,"[((255, 255, 255), 12956), ((218, 38, 45), 1017), ((141, 141, 143), 223), ((236, 146, 149), 197), ((32, 32, 37), 7)]",5
193,JetBlue Airways,394,https://craft.co/jetblue-airways,https://uploads3.craft.co/uploads/company/logo/19xx/1943/normal_33888910ac88b4cc.jpg,"[((1, 126, 216), 8131), ((1, 178, 230), 2931), ((28, 26, 162), 2633), ((245, 255, 255), 403), ((159, 133, 100), 97), ((24, 43, 120), 79), ((237, 138, 18), 64), ((64, 117, 125), 44), ((123, 43, 52), 12), ((196, 191, 249), 5), ((255, 166, 117), 1)]",11
194,Citizens Financial Group,395,https://craft.co/citizens-financial-group,https://uploads2.craft.co/uploads/company/logo/106xx/10611/normal_ef43ba6702cc85ce.png,"[((255, 255, 255), 13628), ((50, 154, 110), 771)]",2
195,Raymond James Financial,396,https://craft.co/raymond-james,https://uploads4.craft.co/uploads/company/logo/321xx/32136/normal_0d010441345eec7a.png,"[((255, 255, 255), 5810), ((0, 38, 93), 324), ((100, 127, 159), 264)]",3
196,Foot Locker,397,https://craft.co/foot-locker,https://uploads5.craft.co/uploads/company/logo/19xx/1960/normal_a215606a0ff20ad2.jpg,"[((0, 0, 0), 12765), ((255, 255, 255), 1282), ((161, 161, 161), 333), ((78, 78, 78), 20)]",4
197,Hershey,398,https://craft.co/hershey,https://uploads4.craft.co/uploads/company/logo/20xx/2031/normal_8848bb14d0a1a09e.jpg,"[((67, 5, 20), 12748), ((168, 169, 173), 1636), ((96, 80, 83), 16)]",3
198,Zimmer Biomet Holdings,399,https://craft.co/zimmer-biomet,https://uploads4.craft.co/uploads/company/logo/1149xx/114947/normal_83c47f71b6f8a7b7.png,"[((255, 255, 255), 10397), ((1, 129, 202), 3937), ((137, 195, 230), 56), ((0, 51, 169), 9)]",4
199,Cincinnati Financial,400,https://craft.co/cincinnati-financial-corporation,https://uploads4.craft.co/uploads/company/logo/122xx/12225/normal_1a03ff16e75ff976.png,"[((255, 255, 255), 13760), ((104, 132, 144), 460), ((0, 22, 35), 179)]",3
200,Western & Southern Financial Group,401,https://craft.co/western-southern-financial-group,https://uploads5.craft.co/uploads/company/logo/2568xx/256872/normal_e551b38dbc7a2be9.jpg,"[((255, 255, 255), 10410), ((7, 101, 173), 3596), ((129, 166, 193), 389), ((29, 36, 44), 5)]",4
201,W.R. Berkley,402,https://craft.co/wr-berkley-corporation,https://uploads4.craft.co/uploads/company/logo/119xx/11919/normal_457153b863eb88f0.jpeg,"[((0, 97, 38), 4680), ((255, 254, 255), 1529), ((128, 164, 138), 187), ((48, 76, 61), 3), ((189, 255, 205), 1)]",5
202,Motorola Solutions,403,https://craft.co/motorola-solutions,https://uploads1.craft.co/uploads/company/logo/18xx/1895/normal_2X4iJQBW.png,"[((0, 121, 194), 4178), ((255, 255, 255), 682), ((132, 190, 225), 24)]",3
203,Thor Industries,404,https://craft.co/thor-industries,https://uploads3.craft.co/uploads/company/logo/115xx/11509/normal_94ac732718ae6a41.jpg,"[((63, 103, 69), 12207), ((254, 253, 249), 2186), ((150, 177, 158), 7)]",3
204,Regeneron Pharmaceuticals,405,https://craft.co/regeneron-pharmaceuticals,https://uploads5.craft.co/uploads/company/logo/1201xx/120182/normal_2d98da049c9d4632.png,"[((255, 255, 255), 13887), ((54, 112, 173), 496), ((130, 186, 216), 10), ((0, 47, 134), 6)]",4
205,Spirit AeroSystems Holdings,406,https://craft.co/spirit-aerosystems,https://uploads1.craft.co/uploads/company/logo/914xx/91448/normal_64c1ef71403c85dd.jpg,"[((0, 71, 185), 11007), ((0, 125, 209), 1754), ((255, 255, 255), 1605), ((116, 193, 237), 34)]",4
206,J.M. Smucker,407,https://craft.co/the-jm-smucker,https://uploads2.craft.co/uploads/company/logo/1153xx/115374/normal_c4e25da37b4afb0a.jpg,"[((253, 254, 255), 11399), ((138, 195, 64), 1149), ((236, 30, 42), 959), ((6, 167, 161), 368), ((174, 56, 104), 291), ((227, 234, 156), 99), ((177, 160, 168), 51), ((127, 7, 9), 34), ((185, 110, 70), 18), ((251, 230, 75), 15), ((17, 139, 66), 10), ((83, 21, 46), 5), ((70, 94, 94), 2)]",13
